arsno,bstopid,bstopnm,gpsx,gpsy,stoptype,geometry
---,178060402,다대문화체육센터,128.9617883,35.04957067,마을,POINT (128.9617883 35.04957067)
---,178060403,다대포해수욕장역,128.9642094,35.04885108,마을,POINT (128.9642094 35.04885108)
---,178090101,당리중학교후문,128.981174079535,35.101357693003,마을,POINT (128.981174079535 35.101357693003)
---,178150202,협성아파트,128.972817366718,35.073705707822,마을,POINT (128.972817366718 35.073705707822)
---,178150301,장림2동주민센터,128.972990653288,35.077671829443,마을,POINT (128.972990653288 35.077671829443)
---,178150302,장림우체국,128.972931905307,35.079121887505,마을,POINT (128.972931905307 35.079121887505)
---,178150303,협성아파트,128.973067131081,35.074482860787,마을,POINT (128.973067131081 35.074482860787)
---,178150304,효림초등교,128.973040730208,35.075953323387,마을,POINT (128.973040730208 35.075953323387)
---,178160103,부일외국어고교,129.000688132278,35.088835428238,마을,POINT (129.000688132278 35.088835428238)
---,178160303,삼성여고,128.997941155758,35.090822888421,마을,POINT (128.997941155758 35.090822888421)
---,178180102,다대푸르지오,128.974713856595,35.060612383709,마을,POINT (128.974713856595 35.060612383709)
---,178180302,다대1동주민센터,128.972152237555,35.059222386416,마을,POINT (128.972152237555 35.059222386416)
---,178200305,사하역,128.984825541646,35.099624932201,마을,POINT (128.984825541646 35.099624932201)
---,178220201,안구평,128.990294905536,35.075962721492,마을,POINT (128.990294905536 35.075962721492)
---,178220202,원영조선,128.990169314556,35.078829403616,마을,POINT (128.990169314556 35.078829403616)
---,178220302,금호아파트,128.985849173948,35.083541358101,마을,POINT (128.985849173948 35.083541358101)
---,178230305,괴정초교,128.998451246485,35.102630121162,마을,POINT (128.998451246485 35.102630121162)
---,178280201,오리엔트조선,128.999002160292,35.051219088564,마을,POINT (128.999002160292 35.051219088564)
---,178280301,구평방파제 종점,128.999922697718,35.04814571138,마을,POINT (128.999922697718 35.04814571138)
---,178280302,대일조선,128.999427744573,35.04942005764,마을,POINT (128.999427744573 35.04942005764)
---,178290101,도시가스,128.954052719753,35.078015586106,마을,POINT (128.954052719753 35.078015586106)
---,178290102,일진종합상사,128.956959122275,35.078542306873,마을,POINT (128.956959122275 35.078542306873)
---,178290201,미광사,128.954993602942,35.073341235007,마을,POINT (128.954993602942 35.073341235007)
---,178290202,반도식당,128.954151750963,35.076581121525,마을,POINT (128.954151750963 35.076581121525)
---,178300101,경부산업,128.955878323973,35.069872305366,마을,POINT (128.955878323973 35.069872305366)
---,178300102,동아정밀,128.956455125853,35.067752808215,마을,POINT (128.956455125853 35.067752808215)
---,178300103,유성식당,128.956255265578,35.068532230615,마을,POINT (128.956255265578 35.068532230615)
---,178300201,미광사,128.955032591633,35.074057070806,마을,POINT (128.955032591633 35.074057070806)
---,178300202,반도식당,128.954364813809,35.076622718807,마을,POINT (128.954364813809 35.076622718807)
---,178360201,반도보라아파트,128.977481764284,35.108294033956,마을,POINT (128.977481764284 35.108294033956)
---,178360301,동원아파트상가,128.981141447414,35.109522952052,마을,POINT (128.981141447414 35.109522952052)
---,178360302,혜성아파트,128.980227267323,35.109509466033,마을,POINT (128.980227267323 35.109509466033)
---,178370201,당리시장,128.974670165446,35.105936400378,마을,POINT (128.974670165446 35.105936400378)
---,178380101,당리시장,128.974656200997,35.105465726863,마을,POINT (128.974656200997 35.105465726863)
---,178380201,당리시장,128.97460526786,35.105204815223,마을,POINT (128.97460526786 35.105204815223)
---,178380202,푸르지오아파트,128.976103254405,35.104287996824,마을,POINT (128.976103254405 35.104287996824)
---,178380401,당리역,128.972105846352,35.104361823474,마을,POINT (128.972105846352 35.104361823474)
---,178400301,장림시장번영1길,128.969863985686,35.082369284254,마을,POINT (128.969863985686 35.082369284254)
---,178400302,장림시장번영2길,128.968122072884,35.082420107342,마을,POINT (128.968122072884 35.082420107342)
---,178400405,장림시장,128.967920669437,35.080853204008,마을,POINT (128.967920669437 35.080853204008)
---,178400406,중소기업은행,128.970185063753,35.080591226804,마을,POINT (128.970185063753 35.080591226804)
---,178400407,중앙병원,128.972345912787,35.080566554597,마을,POINT (128.972345912787 35.080566554597)
---,178400602,장림1동주민센터,128.965853660296,35.082755695508,마을,POINT (128.965853660296 35.082755695508)
---,178410101,삼창아파트,128.972678620864,35.104343491864,마을,POINT (128.972678620864 35.104343491864)
---,178410403,하단오거리,128.969907255745,35.105056230874,마을,POINT (128.969907255745 35.105056230874)
---,178430201,장림시장번영2길,128.968692298769,35.082654169163,마을,POINT (128.968692298769 35.082654169163)
---,178530201,서부정비,128.961594208276,35.090001285555,마을,POINT (128.961594208276 35.090001285555)
---,178580301,사하구민 장례식장,128.962730508017,35.080460135713,마을,POINT (128.962730508017 35.080460135713)
---,178660201,동아대학교정문,128.966051258729,35.1136325485,마을,POINT (128.966051258729 35.1136325485)
---,178670301,다대초등학교,128.974682048019,35.05883818236,마을,POINT (128.974682048019 35.05883818236)
---,178690101,다대코오롱아파트,128.981237472595,35.065528078873,마을,POINT (128.981237472595 35.065528078873)
---,178690202,다대롯데캐슬블루,128.979658118742,35.066456044438,마을,POINT (128.979658118742 35.066456044438)
---,178690302,다대롯데캐슬블루,128.979264934626,35.067752994104,마을,POINT (128.979264934626 35.067752994104)
---,178700303,낫개역,128.979344266564,35.064344702946,마을,POINT (128.979344266564 35.064344702946)
---,178700304,다대현대아파트,128.977100473208,35.062214929725,마을,POINT (128.977100473208 35.062214929725)
---,178710101,다송중학교,128.982794649206,35.063280615856,마을,POINT (128.982794649206 35.063280615856)
---,178740201,두송복지관,128.984885412729,35.061623782147,마을,POINT (128.984885412729 35.061623782147)
---,178740202,주공4지구117,128.985635703095,35.061334244593,마을,POINT (128.985635703095 35.061334244593)
---,178740203,주공4지구120,128.986180963712,35.06295822942,마을,POINT (128.986180963712 35.06295822942)
---,178740301,국제그린아파트,128.984698567093,35.065362615889,마을,POINT (128.984698567093 35.065362615889)
---,178740302,국제그린아파트2,128.983252481781,35.067417521585,마을,POINT (128.983252481781 35.067417521585)
---,178740303,다송아파트,128.986026348694,35.064129653379,마을,POINT (128.986026348694 35.064129653379)
---,178750101,국제그린아파트,128.98441235391,35.065262409076,마을,POINT (128.98441235391 35.065262409076)
---,178750102,국제그린아파트2,128.983034384279,35.067276964083,마을,POINT (128.983034384279 35.067276964083)
---,178750103,다송아파트,128.985997860083,35.063925669111,마을,POINT (128.985997860083 35.063925669111)
---,178750201,다송초등학교,128.9800380554,35.068602623824,마을,POINT (128.9800380554 35.068602623824)
---,178750202,삼환2차아파트,128.981783605557,35.067739493491,마을,POINT (128.981783605557 35.067739493491)
---,178810101,다대5지구복지회,128.962757084136,35.051242477779,마을,POINT (128.962757084136 35.051242477779)
---,178810102,롯데캐슬입구,128.961879696159,35.053045513636,마을,POINT (128.961879696159 35.053045513636)
---,178810103,몰운대성당,128.960822199206,35.051559907589,마을,POINT (128.960822199206 35.051559907589)
---,178810104,몰운대아파트,128.960948032404,35.052353161011,마을,POINT (128.960948032404 35.052353161011)
---,178810201,롯데캐슬입구,128.962349295291,35.05366426163,마을,POINT (128.962349295291 35.05366426163)
---,178900101,공과대학,128.967768151201,35.115699724414,마을,POINT (128.967768151201 35.115699724414)
---,178900102,공대2호관,128.967312312552,35.116100349377,마을,POINT (128.967312312552 35.116100349377)
---,178900103,대학본부,128.965882806406,35.114785064583,마을,POINT (128.965882806406 35.114785064583)
---,178910201,동아대학교정문,128.965304318256,35.113700149536,마을,POINT (128.965304318256 35.113700149536)
---,178920201,부산여고,128.965994412837,35.112473828912,마을,POINT (128.965994412837 35.112473828912)
---,178930201,몰운대아파트10,128.967148871251,35.05183822334,마을,POINT (128.967148871251 35.05183822334)
---,178940201,금화맨션,129.006862034614,35.103972019968,마을,POINT (129.006862034614 35.103972019968)
---,178940202,동보하이츠아파트(사하구치매안심센터),129.006012883837,35.103761784023,마을,POINT (129.006012883837 35.103761784023)
---,178940203,아미까치공영주차장,129.009382001253,35.104552060742,마을,POINT (129.009382001253 35.104552060742)
---,178950101,대암아파트,128.983321613184,35.105037134087,마을,POINT (128.983321613184 35.105037134087)
---,178950201,사동초등학교,128.981946103017,35.103915594901,마을,POINT (128.981946103017 35.103915594901)
---,178960101,삼성타워,128.984067299739,35.105436346701,마을,POINT (128.984067299739 35.105436346701)
---,178960201,대암아파트,128.983220951074,35.105131714332,마을,POINT (128.983220951074 35.105131714332)
---,178970201,삼성타워,128.984134706152,35.105554176297,마을,POINT (128.984134706152 35.105554176297)
---,179000201,사하중학교,128.983178231232,35.103233051419,마을,POINT (128.983178231232 35.103233051419)
---,179010203,서화의원,128.98908421641,35.099393952671,마을,POINT (128.98908421641 35.099393952671)
---,179090101,동원베네스트1차아파트,128.98329225976,35.110119145637,마을,POINT (128.98329225976 35.110119145637)
---,179090102,동원아파트상가,128.981771904911,35.109637919218,마을,POINT (128.981771904911 35.109637919218)
---,179090201,동원베네스트2차아파트,128.983854603874,35.110529552317,마을,POINT (128.983854603874 35.110529552317)
---,179100201,이화한증막,128.989677461946,35.105583607665,마을,POINT (128.989677461946 35.105583607665)
---,179100202,자유2차후문,128.989697685296,35.10420097113,마을,POINT (128.989697685296 35.10420097113)
---,179100203,자유3차아파트,128.989981200863,35.103236525513,마을,POINT (128.989981200863 35.103236525513)
---,179100204,효산신대우빌라,128.989459228164,35.104667018953,마을,POINT (128.989459228164 35.104667018953)
---,179110201,양지마을,128.991033709766,35.104409871237,마을,POINT (128.991033709766 35.104409871237)
---,179110202,해인정사입구,128.990352235443,35.105368123859,마을,POINT (128.990352235443 35.105368123859)
---,179130201,OK슈퍼,129.068569498249,35.200559228921,마을,POINT (129.068569498249 35.200559228921)
---,179160201,백제약국,129.070651495217,35.201028492228,마을,POINT (129.070651495217 35.201028492228)
---,179170101,농심가,129.071632794297,35.201117154882,마을,POINT (129.071632794297 35.201117154882)
---,179180101,동남.동원아파트,129.072616542328,35.201479221877,마을,POINT (129.072616542328 35.201479221877)
---,179190101,금정시장,129.073734088709,35.201911985285,마을,POINT (129.073734088709 35.201911985285)
---,179190201,농심가,129.071994616784,35.201410902811,마을,POINT (129.071994616784 35.201410902811)
---,179190202,동남.동원아파트,129.072693097734,35.201666940717,마을,POINT (129.072693097734 35.201666940717)
---,179200101,광제약국,129.075034655012,35.20243794449,마을,POINT (129.075034655012 35.20243794449)
---,179200201,금정시장,129.0741939,35.20225334,마을,POINT (129.0741939 35.20225334)
---,179210301,동영아파트,129.0751678,35.20267192,마을,POINT (129.0751678 35.20267192)
---,179230101,대우아파트,129.075525927492,35.203634126936,마을,POINT (129.075525927492 35.203634126936)
---,179240201,대우아파트,129.075347,35.2035502,마을,POINT (129.075347 35.2035502)
---,179280301,동래교육청후문,129.09017982089,35.20565805195,마을,POINT (129.09017982089 35.20565805195)
---,179280302,동호탕,129.091101151559,35.206289602416,마을,POINT (129.091101151559 35.206289602416)
---,179290101,코끼리유치원,129.093395211444,35.206764966564,마을,POINT (129.093395211444 35.206764966564)
---,179290201,한국상사,129.0918244,35.20675065,마을,POINT (129.0918244 35.20675065)
---,179330201,충렬아파트,129.107996090746,35.200416593232,마을,POINT (129.107996090746 35.200416593232)
---,179360201,충렬중학교,129.108470316231,35.202130167208,마을,POINT (129.108470316231 35.202130167208)
---,179370302,충렬고등학교후문,129.1096815,35.2033008,마을,POINT (129.1096815 35.2033008)
---,179380102,충렬고등학교후문,129.109316493356,35.203424812378,마을,POINT (129.109316493356 35.203424812378)
---,179380103,혜화여고.충렬고,129.110638174583,35.202093765136,마을,POINT (129.110638174583 35.202093765136)
---,179390302,명장1동새마을금고,129.105874891171,35.204855511637,마을,POINT (129.105874891171 35.204855511637)
---,179390303,명장시장,129.107692895642,35.204695292962,마을,POINT (129.107692895642 35.204695292962)
---,179410301,충렬초등학교,129.1124563,35.20051005,마을,POINT (129.1124563 35.20051005)
---,179430401,내성상회,129.0919679,35.20584586,마을,POINT (129.0919679 35.20584586)
---,179450102,부산전자공업고등학교,129.077416407855,35.214987974762,마을,POINT (129.077416407855 35.214987974762)
---,179510101,신화아파트,129.079178123352,35.214611423221,마을,POINT (129.079178123352 35.214611423221)
---,179560201,해군예비군훈련장,129.1163782,35.10816797,마을,POINT (129.1163782 35.10816797)
---,179560202,SK뷰아파트104동입구,129.1182566,35.10475419,마을,POINT (129.1182566 35.10475419)
---,179600302,이기대입구.용호복지회관,129.1124032,35.12434846,마을,POINT (129.1124032 35.12434846)
---,179600303,용호3동주민센터,129.1121277,35.12139501,마을,POINT (129.1121277 35.12139501)
---,179610401,무지개다리,129.064258379743,35.142537060076,마을,POINT (129.064258379743 35.142537060076)
---,179610402,성동아파트,129.064780618252,35.141807326457,마을,POINT (129.064780618252 35.141807326457)
---,179640101,이마트문현점,129.064149196241,35.14475205553,마을,POINT (129.064149196241 35.14475205553)
---,179640201,범2호교,129.063645898794,35.143117107574,마을,POINT (129.063645898794 35.143117107574)
---,179650103,국제금융센터.부산은행역,129.067047271633,35.145382762178,마을,POINT (129.067047271633 35.145382762178)
---,179650104,문전교차로,129.067003400135,35.147118248248,마을,POINT (129.067003400135 35.147118248248)
---,179650202,국제금융센터.부산은행역,129.066480171328,35.144717968069,마을,POINT (129.066480171328 35.144717968069)
---,179650203,문현2동부산은행,129.066506647431,35.143202161881,마을,POINT (129.066506647431 35.143202161881)
---,179670302,문현역,129.067872215997,35.138475786276,마을,POINT (129.067872215997 35.138475786276)
---,179680202,문현2동부산은행,129.067088693282,35.142525458112,마을,POINT (129.067088693282 35.142525458112)
---,179680302,문현역,129.067368486287,35.138345690908,마을,POINT (129.067368486287 35.138345690908)
---,179740102,문현지하도,129.068841784718,35.136633360019,마을,POINT (129.068841784718 35.136633360019)
---,179750201,구우암2동사,129.0709235,35.12938399,마을,POINT (129.0709235 35.12938399)
---,179760301,장고개,129.0709629,35.1303054,마을,POINT (129.0709629 35.1303054)
---,179760302,배정고등학교삼거리,129.0699547,35.13257423,마을,POINT (129.0699547 35.13257423)
---,179770101,아신아파트,129.0710666,35.12763212,마을,POINT (129.0710666 35.12763212)
---,179770102,동항성당,129.0710135,35.12665654,마을,POINT (129.0710135 35.12665654)
---,179770103,남부중앙새마을금고,129.070886,35.12560635,마을,POINT (129.070886 35.12560635)
---,179770301,구우암2동사,129.0711498,35.12901065,마을,POINT (129.0711498 35.12901065)
---,179780101,목화그린빌라,129.07484780535,35.128848242352,마을,POINT (129.07484780535 35.128848242352)
---,179780102,포부대,129.075877615459,35.129700402116,마을,POINT (129.075877615459 35.129700402116)
---,179810203,문현교차로,129.072471494389,35.136362630016,마을,POINT (129.072471494389 35.136362630016)
---,179810204,지게골역,129.075483308257,35.134867135675,마을,POINT (129.075483308257 35.134867135675)
---,179810302,문현교차로,129.071622793054,35.137069223216,마을,POINT (129.071622793054 35.137069223216)
---,179820101,장고개,129.0705646,35.1307304,마을,POINT (129.0705646 35.1307304)
---,179820201,문현교차로,129.067403261384,35.134630302621,마을,POINT (129.067403261384 35.134630302621)
---,179830301,문현곱창골목,129.0691918,35.13558355,마을,POINT (129.0691918 35.13558355)
---,179830302,문현4동주민복합센터,129.0697824,35.13252266,마을,POINT (129.0697824 35.13252266)
---,179830303,동화장식,129.0693169,35.13481843,마을,POINT (129.0693169 35.13481843)
---,179830304,금정슈퍼,129.0695398,35.13354849,마을,POINT (129.0695398 35.13354849)
---,179840101,문현동부산은행,129.0707137,35.13666691,마을,POINT (129.0707137 35.13666691)
---,179840102,대림시티프라자,129.069972804756,35.136677136085,마을,POINT (129.069972804756 35.136677136085)
---,179840401,문현곱창골목입구,129.0696572,35.13656087,마을,POINT (129.0696572 35.13656087)
---,179850201,청호탕,129.076819732215,35.134009480675,마을,POINT (129.076819732215 35.134009480675)
---,179850302,지게골역,129.076587941028,35.134589362719,마을,POINT (129.076587941028 35.134589362719)
---,179900102,대연SK뷰아파트,129.078534116154,35.141709872982,마을,POINT (129.078534116154 35.141709872982)
---,179920102,문현현대1차아파트,129.076643338772,35.144121567611,마을,POINT (129.076643338772 35.144121567611)
---,179920301,문현현대2차아파트,129.074718389194,35.147366241974,마을,POINT (129.074718389194 35.147366241974)
---,179920302,전포고개,129.07343301886,35.150535520513,마을,POINT (129.07343301886 35.150535520513)
---,179920303,청수탕,129.073082249794,35.15200678641,마을,POINT (129.073082249794 35.15200678641)
---,179950201,장백아파트,129.090881,35.14942163,마을,POINT (129.090881 35.14942163)
---,179960101,남부중앙새마을금고,129.0711163,35.12560737,마을,POINT (129.0711163 35.12560737)
---,179960102,동항성당,129.0712332,35.12656668,마을,POINT (129.0712332 35.12656668)
---,179960103,아신아파트,129.0712779,35.12735921,마을,POINT (129.0712779 35.12735921)
---,179960203,우암초등학교,129.0768872,35.12441217,마을,POINT (129.0768872 35.12441217)
---,180010102,뉴서울아파트,129.079411795911,35.125032207127,마을,POINT (129.079411795911 35.125032207127)
---,180010103,일신보라아파트,129.07966855561,35.125607009635,마을,POINT (129.07966855561 35.125607009635)
---,180010301,우암파출소,129.078258,35.12459478,마을,POINT (129.078258 35.12459478)
---,180020202,우암초등학교,129.0765593,35.12470173,마을,POINT (129.0765593 35.12470173)
---,180020203,우암새시장입구,129.0736638,35.12511883,마을,POINT (129.0736638 35.12511883)
---,180050102,못골역,129.0840366,35.13458026,마을,POINT (129.0840366 35.13458026)
---,180060202,대연SK뷰아파트,129.079132638474,35.141177390132,마을,POINT (129.079132638474 35.141177390132)
---,180060203,문현현대1차아파트,129.078097686317,35.142853068343,마을,POINT (129.078097686317 35.142853068343)
---,180070101,탑마트,129.078103438927,35.133293745436,마을,POINT (129.078103438927 35.133293745436)
---,180140501,감만현대2차아파트,129.082197220436,35.110757469321,마을,POINT (129.082197220436 35.110757469321)
---,180160103,동천초등학교,129.083152,35.12219433,마을,POINT (129.083152 35.12219433)
---,180160104,국제아파트,129.085148663567,35.122805245674,마을,POINT (129.085148663567 35.122805245674)
---,180160105,홈플러스,129.081884791455,35.121823074306,마을,POINT (129.081884791455 35.121823074306)
---,180170103,대우아파트,129.0884975,35.12443528,마을,POINT (129.0884975 35.12443528)
---,180170104,석포초등학교,129.089958,35.12632888,마을,POINT (129.089958 35.12632888)
---,180170105,남광시장,129.0872744,35.12354149,마을,POINT (129.0872744 35.12354149)
---,180170201,감만2동새마을금고,129.08587129543,35.122088211921,마을,POINT (129.08587129543 35.122088211921)
---,180170302,동천초등학교,129.084023700953,35.122736922784,마을,POINT (129.084023700953 35.122736922784)
---,180180102,문화회관입구,129.091408,35.12834288,마을,POINT (129.091408 35.12834288)
---,180180303,남광시장,129.087427484991,35.12394184957,마을,POINT (129.087427484991 35.12394184957)
---,180180304,대우아파트,129.08861259533,35.125017839723,마을,POINT (129.08861259533 35.125017839723)
---,180180305,석포초등학교,129.089965860779,35.126853356838,마을,POINT (129.089965860779 35.126853356838)
---,180200302,남구청.남구보건소,129.0856878,35.13579553,마을,POINT (129.0856878 35.13579553)
---,180210103,부산세무고등학교,129.085718146787,35.138046046554,마을,POINT (129.085718146787 35.138046046554)
---,180210302,연포초등학교,129.081577960999,35.13851757896,마을,POINT (129.081577960999 35.13851757896)
---,180220102,못골시장,129.087292,35.13475613,마을,POINT (129.087292 35.13475613)
---,180220201,동성하이타운,129.087804221072,35.13312503445,마을,POINT (129.087804221072 35.13312503445)
---,180220202,롯데슈퍼,129.086853212389,35.133918982144,마을,POINT (129.086853212389 35.133918982144)
---,180220401,못골사거리,129.0869819,35.13515995,마을,POINT (129.0869819 35.13515995)
---,180230304,부산공업고등학교후문건널목,129.0869197,35.12928159,마을,POINT (129.0869197 35.12928159)
---,180230305,동림리라맨션,129.085147,35.12861025,마을,POINT (129.085147 35.12861025)
---,180230306,성지고등학교,129.0815469,35.12738752,마을,POINT (129.0815469 35.12738752)
---,180230307,부산공업고등학교후문,129.0885758,35.13003618,마을,POINT (129.0885758 35.13003618)
---,180250201,부산세무고등학교,129.0867669,35.13782087,마을,POINT (129.0867669 35.13782087)
---,180250302,부산세무고등학교,129.086391520014,35.138166357441,마을,POINT (129.086391520014 35.138166357441)
---,180250303,해연중학교,129.083120211293,35.138328677424,마을,POINT (129.083120211293 35.138328677424)
---,180260301,서원유통,129.0889115,35.13831944,마을,POINT (129.0889115 35.13831944)
---,180260401,남산2차타워,129.0890809,35.1383204,마을,POINT (129.0890809 35.1383204)
---,180260402,동천고등학교,129.0890145,35.14121806,마을,POINT (129.0890145 35.14121806)
---,180280301,LG메트로시티입구,129.109734,35.127554,마을,POINT (129.109734 35.127554)
---,180290101,LG메트로시티214동,129.1099064,35.13103181,마을,POINT (129.1099064 35.13103181)
---,180290201,자연유치원,129.111005,35.130047,마을,POINT (129.111005 35.130047)
---,180300101,산성교회,129.0904336,35.13008523,마을,POINT (129.0904336 35.13008523)
---,180300301,부영카정비,129.0897762,35.13149131,마을,POINT (129.0897762 35.13149131)
---,180300302,동성하이타운,129.0888186,35.13306866,마을,POINT (129.0888186 35.13306866)
---,180310201,부산공업고등학교정문,129.0882867,35.13156055,마을,POINT (129.0882867 35.13156055)
---,180310301,롯데슈퍼,129.0870867,35.13387534,마을,POINT (129.0870867 35.13387534)
---,180320302,대천중학교,129.103458,35.12855807,마을,POINT (129.103458 35.12855807)
---,180330101,LG메트로시티234동,129.1082357,35.13207019,마을,POINT (129.1082357 35.13207019)
---,180340102,유엔조각공원,129.0985092,35.13001995,마을,POINT (129.0985092 35.13001995)
---,180340103,부산시립박물관,129.0930769,35.13005934,마을,POINT (129.0930769 35.13005934)
---,180350301,대연역,129.0913926,35.13519854,마을,POINT (129.0913926 35.13519854)
---,180360302,도로교통공단,129.1027892,35.13107734,마을,POINT (129.1027892 35.13107734)
---,180380103,도로교통공단,129.1033223,35.13040584,마을,POINT (129.1033223 35.13040584)
---,180380301,유엔조각공원,129.0979372,35.13023111,마을,POINT (129.0979372 35.13023111)
---,180390303,부경대대연캠퍼스,129.1012523,35.13312063,마을,POINT (129.1012523 35.13312063)
---,180390304,경성대학교입구,129.100667,35.136335,마을,POINT (129.100667 35.136335)
---,180400401,자연유치원,129.11127,35.12999167,마을,POINT (129.11127 35.12999167)
---,180410301,하이츠자이아파트,129.110982,35.131511,마을,POINT (129.110982 35.131511)
---,180420101,분포중학교,129.1147214,35.12774193,마을,POINT (129.1147214 35.12774193)
---,180420201,메트로유치원,129.1128781,35.12621601,마을,POINT (129.1128781 35.12621601)
---,180440201,용당동갓골,129.0978322,35.12494819,마을,POINT (129.0978322 35.12494819)
---,180450202,석포여자중학교,129.095699148525,35.125386477755,마을,POINT (129.095699148525 35.125386477755)
---,180450203,유엔평화공원,129.095468253577,35.126423233892,마을,POINT (129.095468253577 35.126423233892)
---,180450302,부산문화회관(박물관),129.093865618553,35.128817361549,마을,POINT (129.093865618553 35.128817361549)
---,180460101,동명대학교,129.100555507308,35.12059461614,마을,POINT (129.100555507308 35.12059461614)
---,180460201,동명불원,129.103171722236,35.118953082927,마을,POINT (129.103171722236 35.118953082927)
---,180460202,현대아파트,129.100681062559,35.119684582997,마을,POINT (129.100681062559 35.119684582997)
---,180470101,예문여자고등학교,129.10694188067,35.119131240439,마을,POINT (129.10694188067 35.119131240439)
---,180470201,동명불원,129.104079792593,35.118866568213,마을,POINT (129.104079792593 35.118866568213)
---,180480201,동명대학교,129.099166009909,35.120805386013,마을,POINT (129.099166009909 35.120805386013)
---,180480302,동명오거리,129.098132409588,35.120805213428,마을,POINT (129.098132409588 35.120805213428)
---,180480402,한신아파트,129.097299909186,35.123359183758,마을,POINT (129.097299909186 35.123359183758)
---,180490202,한신아파트,129.097116,35.1232451,마을,POINT (129.097116 35.1232451)
---,180490302,석포여자중학교,129.096422608634,35.124391866304,마을,POINT (129.096422608634 35.124391866304)
---,180510402,유엔평화공원,129.095836989406,35.125731775735,마을,POINT (129.095836989406 35.125731775735)
---,180520101,LG메트로시티입구,129.109787,35.127321,마을,POINT (129.109787 35.127321)
---,180520402,남부면허시험장,129.107809,35.12799,마을,POINT (129.107809 35.12799)
---,180530101,솔밭공원,129.108576518535,35.119883488339,마을,POINT (129.108576518535 35.119883488339)
---,180550102,부산문화회관,129.092903994382,35.128974457206,마을,POINT (129.092903994382 35.128974457206)
---,180560302,남부산농협석포지점,129.091703660706,35.129313771887,마을,POINT (129.091703660706 35.129313771887)
---,180570102,남부면허시험장,129.107317,35.128134,마을,POINT (129.107317 35.128134)
---,180620301,메가마트남천점,129.1103447,35.13597782,마을,POINT (129.1103447 35.13597782)
---,180620401,메가마트남천점,129.1106412,35.13651166,마을,POINT (129.1106412 35.13651166)
---,180630101,하이츠자이아파트,129.1111204,35.13124017,마을,POINT (129.1111204 35.13124017)
---,180630201,LG메트로시티214동,129.109929,35.13145608,마을,POINT (129.109929 35.13145608)
---,180640203,못골시장,129.0886578,35.13507,마을,POINT (129.0886578 35.13507)
---,180670101,경림유통,129.0915775,35.13592279,마을,POINT (129.0915775 35.13592279)
---,180680102,대연초등학교,129.091747917331,35.13637804531,마을,POINT (129.091747917331 35.13637804531)
---,180690101,글로리빌딩,129.087727,35.13574913,마을,POINT (129.087727 35.13574913)
---,180690301,동원로얄듀크아파트,129.0871075,35.13597424,마을,POINT (129.0871075 35.13597424)
---,180700103,경성대학교,129.0963507,35.13561749,마을,POINT (129.0963507 35.13561749)
---,180700104,대연동제일은행,129.0945181,35.13525784,마을,POINT (129.0945181 35.13525784)
---,180700105,경성대.부경대역,129.099423512658,35.136945297294,마을,POINT (129.099423512658 35.136945297294)
---,180700301,대연우체국,129.093309818705,35.135638631848,마을,POINT (129.093309818705 35.135638631848)
---,180710402,경동아파트,129.0924729,35.14971559,마을,POINT (129.0924729 35.14971559)
---,180720101,영웅주유소,129.0959829,35.14653267,마을,POINT (129.0959829 35.14653267)
---,180740103,대연교회,129.090530434865,35.138031561939,마을,POINT (129.090530434865 35.138031561939)
---,180740104,대연초등학교,129.091390994999,35.136861637626,마을,POINT (129.091390994999 35.136861637626)
---,180740302,대연교회,129.090139114558,35.138176714862,마을,POINT (129.090139114558 35.138176714862)
---,180750102,경성대.부경대역,129.1005542,35.13748217,마을,POINT (129.1005542 35.13748217)
---,180750203,경성대학교입구,129.1004761,35.13622467,마을,POINT (129.1004761 35.13622467)
---,180750204,부경대대연캠퍼스,129.1010495,35.13245902,마을,POINT (129.1010495 35.13245902)
---,180750303,경성대학교,129.0978988,35.13652004,마을,POINT (129.0978988 35.13652004)
---,180750304,대연동제일은행,129.095053267671,35.135609246186,마을,POINT (129.095053267671 35.135609246186)
---,180790201,경성대.부경대역,129.1011519,35.13849531,마을,POINT (129.1011519 35.13849531)
---,180790202,경성대학교후문,129.0984874,35.14278524,마을,POINT (129.0984874 35.14278524)
---,180790203,대연롯데캐슬,129.1003735,35.14071388,마을,POINT (129.1003735 35.14071388)
---,180790204,유진화학,129.09797,35.14359177,마을,POINT (129.09797 35.14359177)
---,180790401,대남초등학교,129.0962844,35.14673253,마을,POINT (129.0962844 35.14673253)
---,180800103,용호3동주민센터,129.1123205,35.12089533,마을,POINT (129.1123205 35.12089533)
---,180800104,이기대입구.용호복지회관,129.1125529,35.12317727,마을,POINT (129.1125529 35.12317727)
---,180800201,용주탕,129.112289521898,35.11950137971,마을,POINT (129.112289521898 35.11950137971)
---,180800202,용호중학교,129.116154109693,35.118641518493,마을,POINT (129.116154109693 35.118641518493)
---,180800304,용호사거리,129.1118561,35.11935057,마을,POINT (129.1118561 35.11935057)
---,180800305,용호동우체국,129.1113582,35.11784032,마을,POINT (129.1113582 35.11784032)
---,180800306,용호2동시장,129.1108949,35.11601997,마을,POINT (129.1108949 35.11601997)
---,180800307,용호2동주민센터,129.1108845,35.11446766,마을,POINT (129.1108845 35.11446766)
---,180800308,부산성모병원,129.1108532,35.11243841,마을,POINT (129.1108532 35.11243841)
