월,일,lat,lng,주소,geometry
12,3,35.08556209,128.9649852,부산광역시 사하구 신평동  370번길,POINT (128.9649852398964 35.08556209152559)
11,30,35.08335706,128.9634167,부산광역시 사하구 신평동  370번길,POINT (128.96341667133 35.08335706332208)
12,3,35.10927689,128.8881727,부산광역시 강서구 녹산동  764번길,POINT (128.8881727344576 35.10927688925406)
11,30,35.08843784,128.8999171,부산광역시 강서구 명지동  3229번길,POINT (128.8999171093949 35.08843784186134)
11,30,35.11010361,128.8879395,부산광역시 강서구 화전동  558번길,POINT (128.887939453125 35.11010360717773)
11,28,35.17434487,128.9770006,부산광역시 사상구 삼락동  466번길,POINT (128.9770006140932 35.1743448697665)
12,3,35.10305764,128.9779282,부산광역시 사하구 당리동  322번길,POINT (128.9779281961853 35.10305764195271)
12,3,35.10367543,128.9772084,부산광역시 사하구 당리동  322번길,POINT (128.9772084074358 35.10367543405622)
11,30,35.13165283,128.9724986,부산광역시 사상구 엄궁동  571번길,POINT (128.9724986070509 35.1316528336982)
11,28,35.10259347,128.9234825,부산광역시 강서구 명지동  3348번길,POINT (128.9234824572161 35.10259347101265)
12,3,35.0892334,129.0215334,부산광역시 서구 남부민동  91번길,POINT (129.0215333975 35.0892333984)
12,1,35.24285272,129.0866792,부산광역시 금정구 장전동  241번길,POINT (129.0866791670263 35.24285272079183)
12,1,35.21373889,129.090334,부산광역시 동래구 명륜동  97번길,POINT (129.0903340027589 35.21373889354529)
12,1,35.18261616,129.047176,부산광역시 부산진구 초읍동  43번길,POINT (129.0471760012715 35.18261616031161)
12,1,35.17934026,128.9567417,부산광역시 강서구 대저2동  2013번길,POINT (128.956741667572 35.1793402554796)
12,1,35.2159108,128.9484247,부산광역시 강서구 대저1동  1731번길,POINT (128.9484247446418 35.21591079638137)
11,28,35.1387121,128.9789442,부산광역시 사상구 학장동  574번길,POINT (128.9789441526326 35.13871210208146)
12,2,35.1963016,129.0938556,부산광역시 동래구 낙민동  150번길,POINT (129.093855605618 35.19630160011267)
11,28,35.19830705,129.1312664,부산광역시 해운대구 반여동  1291번길,POINT (129.1312664351371 35.1983070547269)
11,29,35.14351877,128.9732128,부산광역시 사상구 감전동  959번길,POINT (128.973212834672 35.14351876960002)
12,2,35.1660305,128.91327,부산광역시 강서구 강동동  3553번길,POINT (128.91327 35.1660305)
12,2,35.19420301,129.2204624,부산광역시 기장군 기장읍 시랑리 706번길,POINT (129.2204623655666 35.19420300517363)
11,11,35.19163945,128.9896571,부산광역시 사상구 모라동  729번길,POINT (128.9896570912834 35.19163944900819)
11,11,35.1938798,129.2119248,부산광역시 기장군 기장읍 당사리 523번길,POINT (129.2119248 35.1938798)
11,9,35.31616342,129.260397,부산광역시 기장군 장안읍 임랑리 177번길,POINT (129.2603970323729 35.31616341738054)
11,11,35.15983809,128.9779031,부산광역시 사상구 괘법동  572번길,POINT (128.9779031318645 35.15983808837321)
11,12,35.24866346,129.0883413,부산광역시 금정구 구서동  262번길,POINT (129.0883413198356 35.24866346100878)
11,14,35.21790838,129.1198948,부산광역시 해운대구 석대동  537번길,POINT (129.1198947730989 35.21790838033588)
11,12,35.07578579,129.0167674,부산광역시 서구 암남동  135번길,POINT (129.016767364455 35.075785793635)
11,14,35.15478153,128.9828529,부산광역시 사상구 감전동  175번길,POINT (128.9828528736413 35.15478152614137)
11,14,35.09528242,129.0641423,부산광역시 영도구 청학동  7번길,POINT (129.0641423246834 35.0952824199261)
11,12,35.13233958,129.1160447,부산광역시 남구 용호동  968번길,POINT (129.1160446610241 35.13233957688018)
11,12,35.0816835,128.8754877,부산광역시 강서구 신호동  302번길,POINT (128.8754877 35.0816835)
11,12,35.32943457,129.2822,부산광역시 기장군 장안읍 길천리 211번길,POINT (129.2821999831141 35.3294345731622)
11,12,35.18741022,129.0769424,부산광역시 연제구 거제동  629번길,POINT (129.076942430115 35.18741021905858)
11,12,35.10587339,128.9767132,부산광역시 사하구 당리동  91번길,POINT (128.9767131949244 35.10587339130951)
11,13,35.18207246,129.2045135,부산광역시 해운대구 송정동  197번길,POINT (129.2045134877018 35.18207245776761)
11,12,35.09187815,128.9095251,부산광역시 강서구 명지동  3630번길,POINT (128.9095250983949 35.09187814664089)
11,15,35.18809429,129.1263015,부산광역시 해운대구 재송동  1134번길,POINT (129.1263014818601 35.18809429161545)
11,10,35.27620611,129.0928176,부산광역시 금정구 청룡동  579번길,POINT (129.092817586102 35.27620611213923)
11,10,35.18880064,129.1006829,부산광역시 연제구 연산동  2315번길,POINT (129.1006829394685 35.18880063855418)
11,15,35.14508623,129.0983133,부산광역시 남구 대연동  26번길,POINT (129.0983133382586 35.14508622546929)
11,13,35.08237549,128.9750223,부산광역시 사하구 장림동  1067번길,POINT (128.9750222586592 35.08237548813837)
11,11,35.14680241,128.9889872,부산광역시 사상구 학장동  292번길,POINT (128.9889871771915 35.14680240573902)
11,11,35.14676714,128.9890768,부산광역시 사상구 학장동  292번길,POINT (128.9890768353588 35.14676713930097)
11,10,35.20856441,129.069864,부산광역시 동래구 온천동  1396번길,POINT (129.0698639551985 35.20856441049595)
11,10,35.27270789,129.0850961,부산광역시 금정구 남산동  1003번길,POINT (129.085096080974 35.27270789410142)
11,10,35.08162969,128.9668505,부산광역시 사하구 장림동  329번길,POINT (128.966850543247 35.08162969020876)
11,10,35.08068762,128.9693686,부산광역시 사하구 장림동  331번길,POINT (128.9693685720109 35.08068762018097)
11,13,35.19974629,129.1314138,부산광역시 해운대구 반여동  1581번길,POINT (129.1314138329948 35.19974628790236)
11,11,35.06902291,128.9778765,부산광역시 사하구 장림동  506번길,POINT (128.9778764528163 35.06902290659368)
11,11,35.08509794,128.9599775,부산광역시 사하구 신평동  370번길,POINT (128.959977495288 35.0850979446564)
11,10,35.21514419,128.9589295,부산광역시 강서구 대저1동  1551번길,POINT (128.9589295027881 35.21514419151657)
11,10,35.25801374,129.0911576,부산광역시 금정구 구서동  262번길,POINT (129.0911575756304 35.25801373899863)
11,10,35.25546191,129.094635,부산광역시 금정구 구서동  266번길,POINT (129.0946350264337 35.25546190853244)
11,14,35.14504763,129.0984605,부산광역시 남구 대연동  26번길,POINT (129.0984604586905 35.14504763042323)
11,14,35.14504303,129.0984658,부산광역시 남구 대연동  26번길,POINT (129.0984658262057 35.14504303164858)
11,14,35.19318378,129.0907183,부산광역시 동래구 수안동  709번길,POINT (129.090718278049 35.19318377608587)
11,15,35.13904131,128.9794787,부산광역시 사상구 학장동  574번길,POINT (128.9794787158711 35.13904131053062)
11,20,35.15082003,129.0575952,부산광역시 부산진구 부전동  576번길,POINT (129.0575952128007 35.15082002900119)
11,21,35.15705976,129.1268868,부산광역시 수영구 민락동  113번길,POINT (129.126886816559 35.15705976440571)
11,17,35.19396537,129.0936522,부산광역시 동래구 낙민동  85번길,POINT (129.093652153487 35.1939653712994)
11,17,35.0850824,128.9599634,부산광역시 사하구 신평동  370번길,POINT (128.9599634189755 35.08508240142033)
11,17,35.23003318,129.1502833,부산광역시 해운대구 반송동  756번길,POINT (129.150283314793 35.2300331766058)
11,21,35.08518529,128.9600097,부산광역시 사하구 신평동  370번길,POINT (128.96000973509 35.08518528943819)
11,18,35.20994065,129.1251254,부산광역시 해운대구 반여동  796번길,POINT (129.1251253501983 35.20994065493732)
11,21,35.19588931,129.1309069,부산광역시 해운대구 반여동  1291번길,POINT (129.1309068504084 35.19588931039338)
11,19,35.24387467,129.2144651,부산광역시 기장군 기장읍 대라리 433번길,POINT (129.2144650625412 35.24387467209173)
11,19,35.2439061,129.2144714,부산광역시 기장군 기장읍 대라리 433번길,POINT (129.2144714093841 35.24390609512128)
