id,address,lng,lat,url,geometry
2020148,연화육교교차로_동,129.21249,35.217158,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=2020148&title=연화육교교차로_동&isvr=undefined,POINT (129.21249 35.217158)
2020147,연화육교교차로_북,129.211774,35.218678,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=2020147&title=연화육교교차로_북&isvr=undefined,POINT (129.211774 35.218678)
856,송정1호교_기장,129.206748,35.200064,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=856&title=송정1호교_기장&isvr=undefined,POINT (129.206748 35.200064)
857,송정1호교_오시리아,129.206288,35.198004,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=857&title=송정1호교_오시리아&isvr=undefined,POINT (129.206288 35.198004)
855,송정1호교_송정삼거리,129.207519,35.198295,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=855&title=송정1호교_송정삼거리&isvr=undefined,POINT (129.207519 35.198295)
407,아쿠아팰리스 앞,129.168954,35.162038,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=407&title=아쿠아팰리스 앞&isvr=undefined,POINT (129.168954 35.162038)
408,미포교차로-2,129.171703,35.161362,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=408&title=미포교차로-2&isvr=undefined,POINT (129.171703 35.161362)
406,해운대 이름난 암소갈비 앞,129.167447,35.162095,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=406&title=해운대 이름난 암소갈비 앞&isvr=undefined,POINT (129.167447 35.162095)
141,어린이대공원,129.046958,35.181922,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=141&title=어린이대공원&isvr=undefined,POINT (129.046958 35.181922)
142,시민도서관앞,129.048927,35.18165,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=142&title=시민도서관앞&isvr=undefined,POINT (129.048927 35.18165)
2020158,동부산IC방면,129.2127956,35.19441203,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=2020158&title=동부산IC방면&isvr=undefined,POINT (129.2127956 35.19441203)
2020159,이케아방면,129.2123177,35.1943581,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=2020159&title=이케아방면&isvr=undefined,POINT (129.2123177 35.1943581)
2020160,롯데몰방면,129.2125383,35.19481303,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=2020160&title=롯데몰방면&isvr=undefined,POINT (129.2125383 35.19481303)
257,송정삼거리,129.201129,35.183951,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=257&title=송정삼거리&isvr=undefined,POINT (129.201129 35.183951)
259,롯데몰 동부산점,129.213228,35.190112,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=259&title=롯데몰 동부산점&isvr=undefined,POINT (129.213228 35.190112)
260,연화터널입구,129.222168,35.211544,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=260&title=연화터널입구&isvr=undefined,POINT (129.222168 35.211544)
258,송정1호교,129.205905,35.197233,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=258&title=송정1호교&isvr=undefined,POINT (129.205905 35.197233)
913,월륜교차로,129.113448,35.184482,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=913&title=월륜교차로&isvr=undefined,POINT (129.113448 35.184482)
299,가락IC,128.886269,35.159867,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=299&title=가락IC&isvr=undefined,POINT (128.886269 35.159867)
300,송정사거리,128.839277,35.10397,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=300&title=송정사거리&isvr=undefined,POINT (128.839277 35.10397)
301,산양삼거리,128.87273,35.112504,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=301&title=산양삼거리&isvr=undefined,POINT (128.87273 35.112504)
302,거가대교진입로,128.839379,35.088837,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=302&title=거가대교진입로&isvr=undefined,POINT (128.839379 35.088837)
303,장산터널,129.164991,35.176387,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=303&title=장산터널&isvr=undefined,POINT (129.164991 35.176387)
304,개금주공아파트사거리,129.031632,35.159118,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=304&title=개금주공아파트사거리&isvr=undefined,POINT (129.031632 35.159118)
305,만덕1터널(온천동),129.066136,35.211037,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=305&title=만덕1터널(온천동)&isvr=undefined,POINT (129.066136 35.211037)
306,만덕1터널(만덕동),129.043852,35.215264,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=306&title=만덕1터널(만덕동)&isvr=undefined,POINT (129.043852 35.215264)
162,강변대로,128.999689,35.210204,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=162&title=강변대로&isvr=undefined,POINT (128.999689 35.210204)
163,화명대교(부산),129.005982,35.235577,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=163&title=화명대교(부산)&isvr=undefined,POINT (129.005982 35.235577)
164,화명대교(김해),128.995092,35.235095,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=164&title=화명대교(김해)&isvr=undefined,POINT (128.995092 35.235095)
166,본녹산삼거리,128.885003,35.112831,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=166&title=본녹산삼거리&isvr=undefined,POINT (128.885003 35.112831)
167,부산과학산업단지입구,128.861057,35.132834,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=167&title=부산과학산업단지입구&isvr=undefined,POINT (128.861057 35.132834)
143,진구청 옥상,129.053062,35.162819,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=143&title=진구청 옥상&isvr=undefined,POINT (129.053062 35.162819)
58,월평교차로,129.140873,35.357617,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=58&title=월평교차로&isvr=undefined,POINT (129.140873 35.357617)
168,해운대문화회관,129.174226,35.1718,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=168&title=해운대문화회관&isvr=undefined,POINT (129.174226 35.1718)
144,연산터널,129.087371,35.185594,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=144&title=연산터널&isvr=undefined,POINT (129.087371 35.185594)
165,와석교차로,129.013626,35.23481,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=165&title=와석교차로&isvr=undefined,POINT (129.013626 35.23481)
622,동부지청어귀VMS,129.123387,35.18143,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=622&title=동부지청어귀VMS&isvr=undefined,POINT (129.123387 35.18143)
624,원동IC_VMS,129.120499,35.189948,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=624&title=원동IC_VMS&isvr=undefined,POINT (129.120499 35.189948)
625,센텀이편한_VMS1,129.116103,35.189851,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=625&title=센텀이편한_VMS1&isvr=undefined,POINT (129.116103 35.189851)
626,센텀이편한_VMS2,129.116109,35.189974,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=626&title=센텀이편한_VMS2&isvr=undefined,POINT (129.116109 35.189974)
628,안락뜨란채_VMS,129.109751,35.19502,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=628&title=안락뜨란채_VMS&isvr=undefined,POINT (129.109751 35.19502)
630,동래한전_VMS,129.102324,35.196857,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=630&title=동래한전_VMS&isvr=undefined,POINT (129.102324 35.196857)
631,동래시장,129.087533,35.201045,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=631&title=동래시장&isvr=undefined,POINT (129.087533 35.201045)
401,달맞이 어울마당,129.183931,35.160242,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=401&title=달맞이 어울마당&isvr=undefined,POINT (129.183931 35.160242)
402,미포교차로,129.17206,35.161035,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=402&title=미포교차로&isvr=undefined,POINT (129.17206 35.161035)
403,해운대 동부지청,129.126643,35.188493,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=403&title=해운대 동부지청&isvr=undefined,POINT (129.126643 35.188493)
404,재반로-반여초교,129.131325,35.198742,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=404&title=재반로-반여초교&isvr=undefined,POINT (129.131325 35.198742)
405,석대동 컨테이너 야적장,129.129774,35.22002,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=405&title=석대동 컨테이너 야적장&isvr=undefined,POINT (129.129774 35.22002)
29,송공삼거리,129.066953,35.167862,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=29&title=송공삼거리&isvr=undefined,POINT (129.066953 35.167862)
48,거성사거리,129.067321,35.191085,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=48&title=거성사거리&isvr=undefined,POINT (129.067321 35.191085)
49,사직운동장,129.06382,35.194698,https://its.busan.go.kr/traffic/exclude/cctvPopup.do?cctvid=49&title=사직운동장&isvr=undefined,POINT (129.06382 35.194698)
