월,일,lat,lng,주소,geometry
11,25,35.24015748,129.0846357,부산광역시 금정구 장전동 241번길,POINT (129.0846357115327 35.24015747619319)
11,22,35.1811502,129.0839779,부산광역시 연제구 연산동 700번길,POINT (129.0839779465161 35.18115019887075)
11,23,35.2199094,128.9389942,부산광역시 강서구 강동동 101번길,POINT (128.9389942 35.2199094)
11,22,35.14569633,129.0972977,부산광역시 남구 대연동 201번길,POINT (129.0972977015317 35.14569632642931)
11,22,35.1582013,129.1286294,부산광역시 수영구 민락동 186번길,POINT (129.1286294 35.1582013)
11,22,35.13948191,129.1046256,부산광역시 남구 대연동 77번길,POINT (129.1046255704251 35.13948191273044)
11,22,35.17436669,129.0886887,부산광역시 연제구 연산동 1938번길,POINT (129.0886887102487 35.17436668718539)
11,22,35.17424421,129.0895197,부산광역시 연제구 연산동 2158번길,POINT (129.089519689262 35.17424421089435)
11,22,35.24028358,129.0846389,부산광역시 금정구 장전동 241번길,POINT (129.0846389398897 35.24028358110375)
11,26,35.15065161,129.0592862,부산광역시 부산진구 부전동 573번길,POINT (129.059286155686 35.15065161003316)
11,30,35.145524,129.1111643,부산광역시 수영구 남천동 8번길,POINT (129.111164254827 35.1455240014538)
11,29,35.24023835,129.0846488,부산광역시 금정구 장전동 241번길,POINT (129.0846487661391 35.24023835445095)
11,29,35.13952917,129.1047584,부산광역시 남구 대연동 77번길,POINT (129.1047584327792 35.13952916775884)
11,30,35.17999659,128.9572261,부산광역시 강서구 대저2동 1932번길,POINT (128.957226088869 35.17999659432396)
12,3,35.13935094,129.1043836,부산광역시 남구 대연동 77번길,POINT (129.1043835909708 35.13935094347017)
11,30,35.20762226,129.0994495,부산광역시 동래구 명장동 289번길,POINT (129.0994494807972 35.20762226289347)
11,30,35.13561589,129.1111025,부산광역시 남구 대연동 1846번길,POINT (129.1111025038549 35.13561589372732)
11,30,35.13570501,129.1111597,부산광역시 남구 대연동 1843번길,POINT (129.1111596550604 35.13570501321128)
11,30,35.13546113,129.110934,부산광역시 남구 대연동 1843번길,POINT (129.1109339585136 35.13546112880291)
11,30,35.12833316,129.1034117,부산광역시 남구 대연동 649번길,POINT (129.1034116957798 35.12833315919012)
12,3,35.17724206,129.0679114,부산광역시 연제구 거제동 700번길,POINT (129.0679113962315 35.17724206304598)
12,1,35.18541242,128.9868406,부산광역시 사상구 모라동 735번길,POINT (128.9868405989606 35.18541242404984)
11,30,35.17435037,128.9770776,부산광역시 사상구 삼락동 466번길,POINT (128.9770775754411 35.17435037197693)
12,1,35.23042089,129.012902,부산광역시 북구 화명동 1229번길,POINT (129.01290196727 35.23042089352737)
12,1,35.17934026,128.9567417,부산광역시 강서구 대저2동 2013번길,POINT (128.956741667572 35.1793402554796)
12,1,35.14982742,128.9962187,부산광역시 사상구 학장동 292번길,POINT (128.996218741141 35.14982741666072)
11,29,35.13942029,129.1045417,부산광역시 남구 대연동 77번길,POINT (129.1045417052738 35.13942028893892)
11,28,35.15164656,128.9721583,부산광역시 사상구 감전동 174번길,POINT (128.9721582595178 35.15164656368512)
11,29,35.13897217,129.1030722,부산광역시 남구 대연동 1863번길,POINT (129.1030721666667 35.13897216666667)
11,11,35.1938798,129.2119248,부산광역시 기장군 기장읍 당사리 523번길,POINT (129.2119248 35.1938798)
11,11,35.24024736,129.084649,부산광역시 금정구 장전동 241번길,POINT (129.0846489967374 35.24024736194446)
11,9,35.1449474,129.0559318,부산광역시 부산진구 범천동 1291번길,POINT (129.0559318 35.1449474)
11,12,35.10134814,129.1225821,부산광역시 남구 용호동 201번길,POINT (129.1225821073427 35.10134813969441)
11,15,35.23991187,129.0925983,부산광역시 금정구 부곡동 69번길,POINT (129.0925983348971 35.2399118719385)
11,12,35.32943457,129.2822,부산광역시 기장군 장안읍 길천리 211번길,POINT (129.2821999831141 35.3294345731622)
11,12,35.1477096,129.0950015,부산광역시 남구 대연동 236번길,POINT (129.0950014577725 35.14770959900002)
11,12,35.14772799,129.09498,부산광역시 남구 대연동 236번길,POINT (129.094979986226 35.14772799352726)
11,12,35.18741022,129.0769424,부산광역시 연제구 거제동 629번길,POINT (129.076942430115 35.18741021905858)
11,12,35.10587339,128.9767132,부산광역시 사하구 당리동 91번길,POINT (128.9767131949244 35.10587339130951)
11,10,35.14567814,129.0557816,부산광역시 부산진구 범천동 1278번길,POINT (129.0557816238102 35.1456781435117)
11,15,35.14527994,129.098055,부산광역시 남구 대연동 26번길,POINT (129.0980550024872 35.14527994342487)
11,10,35.18880064,129.1006829,부산광역시 연제구 연산동 2315번길,POINT (129.1006829394685 35.18880063855418)
11,15,35.14508623,129.0983133,부산광역시 남구 대연동 26번길,POINT (129.0983133382586 35.14508622546929)
11,10,35.24032748,129.084706,부산광역시 금정구 장전동 241번길,POINT (129.0847059683679 35.24032748344198)
11,13,35.18205472,129.0784087,부산광역시 연제구 연산동 1330번길,POINT (129.0784086510138 35.18205472286206)
11,10,35.14557024,129.0557679,부산광역시 부산진구 범천동 1291번길,POINT (129.0557679377629 35.14557023605626)
11,14,35.16076667,129.0625305,부산광역시 부산진구 전포동 878번길,POINT (129.0625305 35.16076666666667)
11,14,35.14504763,129.0984605,부산광역시 남구 대연동 26번길,POINT (129.0984604586905 35.14504763042323)
11,14,35.14504303,129.0984658,부산광역시 남구 대연동 26번길,POINT (129.0984658262057 35.14504303164858)
11,14,35.2748843,129.0859253,부산광역시 금정구 남산동 954번길,POINT (129.0859253 35.2748843)
11,17,35.14131305,129.0596981,부산광역시 부산진구 범천동 839번길,POINT (129.0596981102284 35.14131305471058)
