월,일,lat,lng,주소,geometry
7,16,35.13528624,129.0937506,부산광역시 남구 대연동 1756번길,POINT (129.0937505820646 35.13528624123821)
6,30,35.20527203,129.0328318,부산광역시 북구 만덕동 950번길,POINT (129.0328318160014 35.20527202538485)
7,2,35.1353445,129.0941167,부산광역시 남구 대연동 1665번길,POINT (129.0941166666667 35.1353445)
6,29,35.1581052,129.14311,부산광역시 해운대구 우동 1412번길,POINT (129.1431100216724 35.15810519773933)
7,3,35.17633,129.1706867,부산광역시 해운대구 좌동 1285번길,POINT (129.1706866666666 35.17633)
7,7,35.2026845,129.07906,부산광역시 동래구 명륜동 526번길,POINT (129.07906 35.2026845)
7,5,35.13527629,129.0938052,부산광역시 남구 대연동 1756번길,POINT (129.0938051766724 35.13527628602103)
6,22,35.1935272,129.1172399,부산광역시 해운대구 반여동 1476번길,POINT (129.1172399 35.1935272)
6,26,35.12468379,129.1013782,부산광역시 남구 용당동 535번길,POINT (129.101378162616 35.124683793781)
6,28,35.20392316,129.0780257,부산광역시 동래구 온천동 527번길,POINT (129.0780257341723 35.20392316396833)
6,25,35.1513072,129.0654658,부산광역시 부산진구 전포동 888번길,POINT (129.0654658 35.1513072)
6,11,35.11833105,129.0414308,부산광역시 동구 초량동 1192번길,POINT (129.0414308498111 35.11833104548882)
6,10,35.2128857,129.0715604,부산광역시 동래구 온천동 390번길,POINT (129.0715603513362 35.21288570274474)
6,9,35.18574165,129.0838427,부산광역시 연제구 연산동 752번길,POINT (129.0838427440202 35.1857416538552)
6,16,35.24286624,129.0891592,부산광역시 금정구 구서동 465번길,POINT (129.0891592478224 35.24286623911746)
6,16,35.10616812,128.9685724,부산광역시 사하구 당리동 314번길,POINT (128.9685723606862 35.10616811809559)
6,15,35.23345142,128.9938301,부산광역시 강서구 대저1동 250번길,POINT (128.9938301317719 35.23345142177286)
6,17,35.08223125,128.9775129,부산광역시 사하구 장림동 1064번길,POINT (128.9775128796247 35.08223124760601)
6,17,35.22245713,129.0904863,부산광역시 금정구 부곡동 333번길,POINT (129.0904862522328 35.22245712771452)
5,29,35.16203403,129.1466807,부산광역시 해운대구 우동 993번길,POINT (129.146680712569 35.16203402635872)
5,27,35.15140506,129.06192,부산광역시 부산진구 부전동 537번길,POINT (129.0619200143181 35.15140505665492)
5,27,35.1502165,129.0582691,부산광역시 부산진구 범천동 943번길,POINT (129.0582691299799 35.1502164981702)
5,27,35.11961836,129.0431467,부산광역시 동구 초량동 1190번길,POINT (129.0431467414908 35.11961836026515)
5,27,35.11966772,129.0431589,부산광역시 동구 초량동 1170번길,POINT (129.0431589423298 35.11966771889205)
5,27,35.11958421,129.0431678,부산광역시 동구 초량동 1190번길,POINT (129.0431678243524 35.11958421086173)
5,28,35.11522436,128.9591608,부산광역시 사하구 하단동 1162번길,POINT (128.959160761366 35.1152243643898)
5,31,35.11143025,129.0399949,부산광역시 중구 중앙동4가 91번길,POINT (129.0399949197192 35.1114302547206)
5,31,35.16351943,129.1328683,부산광역시 해운대구 우동 1413번길,POINT (129.1328683279902 35.16351942552385)
5,31,35.11128989,129.0398089,부산광역시 중구 중앙동4가 74번길,POINT (129.0398089265428 35.1112898937903)
5,30,35.21495032,129.0761835,부산광역시 동래구 온천동 433번길,POINT (129.076183536865 35.21495031845)
5,31,35.19221618,129.0835965,부산광역시 연제구 거제동 630번길,POINT (129.0835964634893 35.19221617524006)
5,28,35.15224087,129.0657121,부산광역시 부산진구 전포동 380번길,POINT (129.0657120764619 35.15224087220739)
5,28,35.15223567,129.0657531,부산광역시 부산진구 전포동 380번길,POINT (129.0657530908308 35.15223566684888)
6,6,35.10656278,128.9681322,부산광역시 사하구 하단동 491번길,POINT (128.9681322334285 35.10656277677495)
6,4,35.19557571,129.2055511,부산광역시 해운대구 송정동 447번길,POINT (129.2055511474609 35.19557571411133)
6,8,35.15710797,129.1273489,부산광역시 수영구 민락동 113번길,POINT (129.1273489282308 35.15710796943278)
6,4,35.17067167,129.1314388,부산광역시 해운대구 우동 1524번길,POINT (129.1314388333333 35.17067166666666)
6,6,35.19230749,129.2102952,부산광역시 기장군 기장읍 당사리 523번길,POINT (129.2102951875079 35.19230748503274)
6,4,35.15016615,129.0594824,부산광역시 부산진구 범천동 948번길,POINT (129.059482387875 35.15016615111082)
6,6,35.10625204,128.9683989,부산광역시 사하구 하단동 491번길,POINT (128.968398918432 35.1062520421229)
6,5,35.1535597,129.0584313,부산광역시 부산진구 부전동 573번길,POINT (129.0584313 35.1535597)
6,3,35.14325394,128.9878942,부산광역시 사상구 학장동 392번길,POINT (128.9878942033565 35.14325393887891)
