발생일,lat,lng,주소,Address,geometry
2022-07-10,35.19292233,129.0967164,부산광역시 동래구 낙민동  95번길,부산광역시 동래구 낙민동  95번길,POINT (129.0967163650669 35.1929223305286)
2022-07-14,35.2082248,129.0696989,부산광역시 동래구 온천동  1777번길-47,부산광역시 동래구 온천동  1777번길-47,POINT (129.0696988706858 35.20822479529203)
2022-07-12,35.16270889,129.0452105,부산광역시 부산진구 부암동  200번길-7,부산광역시 부산진구 부암동  200번길-7,POINT (129.0452104829266 35.16270889497804)
2022-07-11,35.16746331,129.1290783,부산광역시 해운대구 우동  1291번길,부산광역시 해운대구 우동  1291번길,POINT (129.1290782657824 35.16746331023916)
2022-07-10,35.13152289,129.0593747,부산광역시 동구 범일동  252번길-1852,부산광역시 동구 범일동  252번길-1852,POINT (129.059374659443 35.13152289045224)
2022-07-13,35.10515234,128.9695239,부산광역시 사하구 당리동  314번길,부산광역시 사하구 당리동  314번길,POINT (128.9695239162471 35.10515234083189)
2022-07-11,35.1635353,129.0655535,부산광역시 부산진구 전포동  585번길-9,부산광역시 부산진구 전포동  585번길-9,POINT (129.0655535 35.1635353)
2022-07-10,35.16035306,129.0570069,부산광역시 부산진구 부전동  573번길-1,부산광역시 부산진구 부전동  573번길-1,POINT (129.0570068630019 35.16035306273278)
2022-07-10,35.17785002,129.0537681,부산광역시 부산진구 초읍동  294번길,부산광역시 부산진구 초읍동  294번길,POINT (129.0537681187456 35.17785001970841)
2022-07-13,35.13667493,129.0952616,부산광역시 남구 대연동  1907번길,부산광역시 남구 대연동  1907번길,POINT (129.0952616300318 35.13667493292049)
2022-07-13,35.15081872,128.9534524,부산광역시 강서구 대저2동  4411번길-5,부산광역시 강서구 대저2동  4411번길-5,POINT (128.95345243637 35.15081871808253)
2022-07-13,35.24935242,129.08497,부산광역시 금정구 구서동  696번길-3,부산광역시 금정구 구서동  696번길-3,POINT (129.0849700277631 35.24935241631617)
2022-07-13,35.24776486,129.0923663,부산광역시 금정구 구서동  476번길-1,부산광역시 금정구 구서동  476번길-1,POINT (129.0923662704776 35.24776485644698)
2022-07-12,35.0873389,128.8787309,부산광역시 강서구 신호동  265번길,부산광역시 강서구 신호동  265번길,POINT (128.8787308997222 35.08733889972223)
2022-07-10,35.15540951,129.0653862,부산광역시 부산진구 전포동  865번길,부산광역시 부산진구 전포동  865번길,POINT (129.0653862125501 35.15540950696111)
2022-07-13,35.24665911,129.0927333,부산광역시 금정구 구서동  476번길-1,부산광역시 금정구 구서동  476번길-1,POINT (129.0927333079668 35.24665911139639)
2022-07-13,35.27905356,129.0933469,부산광역시 금정구 노포동  811번길-6,부산광역시 금정구 노포동  811번길-6,POINT (129.0933469280797 35.27905356435959)
2022-07-13,35.27661097,129.0928555,부산광역시 금정구 청룡동  579번길,부산광역시 금정구 청룡동  579번길,POINT (129.0928554778517 35.27661096956031)
2022-07-12,35.19692002,128.9949993,부산광역시 북구 구포동  897번길-21,부산광역시 북구 구포동  897번길-21,POINT (128.994999341653 35.1969200209729)
2022-07-12,35.15374785,129.0323005,부산광역시 부산진구 가야동  221번길-21,부산광역시 부산진구 가야동  221번길-21,POINT (129.0323004989348 35.15374785144373)
2022-07-11,35.09184351,128.9097217,부산광역시 강서구 명지동  3630번길,부산광역시 강서구 명지동  3630번길,POINT (128.9097216517833 35.09184350810042)
2022-07-10,35.13719951,129.0636534,부산광역시 동구 범일동  946번길-1,부산광역시 동구 범일동  946번길-1,POINT (129.0636534474491 35.1371995077649)
2022-07-11,35.16323052,129.1445065,부산광역시 해운대구 우동  961번길-5,부산광역시 해운대구 우동  961번길-5,POINT (129.1445064815707 35.16323052144741)
2022-07-10,35.06200877,128.9769482,부산광역시 사하구 다대동  116번길-4,부산광역시 사하구 다대동  116번길-4,POINT (128.9769481959796 35.06200876508331)
2022-07-10,35.06012551,128.9741682,부산광역시 사하구 다대동  251번길-1,부산광역시 사하구 다대동  251번길-1,POINT (128.9741682321805 35.06012550969765)
2022-07-10,35.06081229,128.9746067,부산광역시 사하구 다대동  293번길-2,부산광역시 사하구 다대동  293번길-2,POINT (128.9746067387228 35.06081228666418)
2022-07-10,35.20391188,129.1174201,부산광역시 해운대구 반여동  1197번길-5,부산광역시 해운대구 반여동  1197번길-5,POINT (129.1174200855153 35.20391188134826)
2022-07-09,35.08569327,128.8765117,부산광역시 강서구 신호동  299번길,부산광역시 강서구 신호동  299번길,POINT (128.876511661453 35.08569327181634)
2022-07-09,35.05437944,128.970627,부산광역시 사하구 다대동  647번길-1,부산광역시 사하구 다대동  647번길-1,POINT (128.9706270020826 35.05437943513731)
2022-07-09,35.05441565,128.9706169,부산광역시 사하구 다대동  647번길-1,부산광역시 사하구 다대동  647번길-1,POINT (128.9706169129852 35.05441564678949)
2022-07-09,35.05443349,128.9706283,부산광역시 사하구 다대동  647번길-1,부산광역시 사하구 다대동  647번길-1,POINT (128.970628301059 35.05443348557775)
2022-07-12,35.17955043,129.1680227,부산광역시 해운대구 좌동  1388번길,부산광역시 해운대구 좌동  1388번길,POINT (129.1680226668699 35.17955043337393)
2022-07-12,35.2361431,129.1684463,부산광역시 기장군 철마면 고촌리 693번길,부산광역시 기장군 철마면 고촌리 693번길,POINT (129.1684463323259 35.23614309578153)
2022-07-09,35.06353994,128.9808652,부산광역시 사하구 다대동  40번길-1,부산광역시 사하구 다대동  40번길-1,POINT (128.9808651632614 35.06353994409854)
2022-07-09,35.17465333,129.0869445,부산광역시 연제구 연산동  1940번길-11,부산광역시 연제구 연산동  1940번길-11,POINT (129.0869445 35.17465333333333)
2022-07-09,35.06159974,128.9721816,부산광역시 사하구 다대동  961번길,부산광역시 사하구 다대동  961번길,POINT (128.972181556354 35.06159974443617)
2022-07-09,35.19330995,129.0948876,부산광역시 동래구 낙민동  95번길,부산광역시 동래구 낙민동  95번길,POINT (129.0948875600156 35.19330994795811)
2022-07-09,35.24967941,129.2092073,부산광역시 기장군 기장읍 서부리 2번길-1,부산광역시 기장군 기장읍 서부리 2번길-1,POINT (129.2092073467228 35.24967940858809)
2022-07-12,35.21700262,129.1247824,부산광역시 해운대구 반여동  1502번길-48,부산광역시 해운대구 반여동  1502번길-48,POINT (129.1247823993405 35.21700262102495)
2022-07-11,35.114388,128.9199211,부산광역시 강서구 명지동  385번길-2,부산광역시 강서구 명지동  385번길-2,POINT (128.9199210754937 35.11438800122539)
2022-07-09,35.19921192,129.084873,부산광역시 동래구 수안동  81번길-4,부산광역시 동래구 수안동  81번길-4,POINT (129.0848730353508 35.19921192020054)
2022-07-13,35.19283573,129.217995,부산광역시 기장군 기장읍 시랑리 706번길,부산광역시 기장군 기장읍 시랑리 706번길,POINT (129.2179950322042 35.19283572690511)
2022-07-12,35.20139504,128.998316,부산광역시 북구 구포동  959번길-1,부산광역시 북구 구포동  959번길-1,POINT (128.9983160076175 35.20139503711652)
2022-07-12,35.17108536,128.9489136,부산광역시 강서구 대저2동  2779번길-8,부산광역시 강서구 대저2동  2779번길-8,POINT (128.9489135742188 35.17108535766602)
2022-07-12,35.24084187,129.2203935,부산광역시 기장군 기장읍 청강리 176번길,부산광역시 기장군 기장읍 청강리 176번길,POINT (129.2203934820442 35.2408418678819)
2022-07-11,35.15093773,128.9534772,부산광역시 강서구 대저2동  4412번길-9,부산광역시 강서구 대저2동  4412번길-9,POINT (128.9534772263643 35.15093772500606)
2022-07-11,35.08903142,128.8777284,부산광역시 강서구 신호동  25번길-973,부산광역시 강서구 신호동  25번길-973,POINT (128.8777284239505 35.08903141877778)
2022-07-11,35.15018136,129.0625604,부산광역시 부산진구 전포동  888번길,부산광역시 부산진구 전포동  888번길,POINT (129.0625604166796 35.15018135999426)
2022-07-09,35.16941477,129.1758405,부산광역시 해운대구 좌동  1491번길,부산광역시 해운대구 좌동  1491번길,POINT (129.17584045062 35.1694147695279)
2022-07-09,35.23061252,129.1505953,부산광역시 해운대구 반송동  286번길,부산광역시 해운대구 반송동  286번길,POINT (129.1505953333333 35.23061251666667)
2022-07-12,35.23401346,129.0107831,부산광역시 북구 화명동  2257번길,부산광역시 북구 화명동  2257번길,POINT (129.0107830822394 35.23401345995288)
2022-07-12,35.23219363,129.2202565,부산광역시 기장군 기장읍 청강리 877번길,부산광역시 기장군 기장읍 청강리 877번길,POINT (129.2202565389728 35.23219362741283)
2022-07-12,35.23618411,129.1685463,부산광역시 기장군 철마면 고촌리 693번길,부산광역시 기장군 철마면 고촌리 693번길,POINT (129.1685462743307 35.23618410812761)
2022-07-11,35.17004032,128.9500762,부산광역시 강서구 대저2동  2779번길-8,부산광역시 강서구 대저2동  2779번길-8,POINT (128.9500762461192 35.1700403216327)
2022-07-11,35.2058063,129.1067157,부산광역시 동래구 명장동  623번길,부산광역시 동래구 명장동  623번길,POINT (129.1067157 35.2058063)
2022-07-11,35.1042716,128.9290324,부산광역시 강서구 명지동  1279번길-19,부산광역시 강서구 명지동  1279번길-19,POINT (128.9290323781168 35.10427160078628)
2022-07-11,35.09558644,128.9778135,부산광역시 사하구 신평동  16번길-1,부산광역시 사하구 신평동  16번길-1,POINT (128.9778134732786 35.09558643544996)
2022-07-09,35.12673883,128.85478,부산광역시 강서구 구랑동  1265번길,부산광역시 강서구 구랑동  1265번길,POINT (128.85478 35.12673883333333)
2022-07-13,35.17320277,129.0302275,부산광역시 부산진구 당감동  798번길,부산광역시 부산진구 당감동  798번길,POINT (129.0302275026376 35.17320276921073)
2022-07-13,35.17443439,129.0547111,부산광역시 부산진구 연지동  30번길-1,부산광역시 부산진구 연지동  30번길-1,POINT (129.054711111604 35.17443439135319)
2022-07-18,35.18451704,129.1092853,부산광역시 연제구 연산동  468번길-5,부산광역시 연제구 연산동  468번길-5,POINT (129.1092852637252 35.18451703728508)
2022-07-18,35.1845247,129.1092333,부산광역시 연제구 연산동  468번길-5,부산광역시 연제구 연산동  468번길-5,POINT (129.1092333234242 35.18452470085294)
2022-07-18,35.18450846,129.1092603,부산광역시 연제구 연산동  468번길-5,부산광역시 연제구 연산동  468번길-5,POINT (129.1092603448678 35.18450845995487)
2022-07-18,35.23284359,129.1543992,부산광역시 해운대구 반송동  15번길-1,부산광역시 해운대구 반송동  15번길-1,POINT (129.1543992220091 35.23284358794707)
2022-07-18,35.23614349,129.1684244,부산광역시 기장군 철마면 고촌리 693번길,부산광역시 기장군 철마면 고촌리 693번길,POINT (129.168424376153 35.23614348931363)
2022-07-18,35.1348664,129.0835706,부산광역시 남구 대연동  1768번길-3,부산광역시 남구 대연동  1768번길-3,POINT (129.0835706 35.1348664)
2022-07-18,35.16257714,129.0456749,부산광역시 부산진구 부암동  200번길-7,부산광역시 부산진구 부암동  200번길-7,POINT (129.0456749373319 35.16257713992248)
2022-07-16,35.22932209,129.0097475,부산광역시 북구 화명동  2257번길,부산광역시 북구 화명동  2257번길,POINT (129.009747471714 35.22932209478305)
2022-07-16,35.0581177,128.9885502,부산광역시 사하구 다대동  1553번길-1,부산광역시 사하구 다대동  1553번길-1,POINT (128.9885502 35.0581177)
2022-07-15,35.15704703,129.1273556,부산광역시 수영구 민락동  113번길-4,부산광역시 수영구 민락동  113번길-4,POINT (129.1273555705133 35.15704702518801)
2022-07-18,35.17036277,128.9505352,부산광역시 강서구 대저2동  2764번길-2,부산광역시 강서구 대저2동  2764번길-2,POINT (128.9505351671371 35.17036276706689)
2022-07-18,35.15887021,129.1207699,부산광역시 수영구 광안동  131번길-20,부산광역시 수영구 광안동  131번길-20,POINT (129.1207698689151 35.15887021369885)
2022-07-16,35.16272181,129.0453795,부산광역시 부산진구 부암동  200번길-7,부산광역시 부산진구 부암동  200번길-7,POINT (129.0453795273404 35.16272181027618)
2022-07-15,35.165309,129.1251089,부산광역시 수영구 민락동  766번길,부산광역시 수영구 민락동  766번길,POINT (129.1251089 35.165309)
2022-07-16,35.2381133,129.0879499,부산광역시 금정구 장전동  241번길-12,부산광역시 금정구 장전동  241번길-12,POINT (129.0879499134016 35.23811329607446)
2022-07-14,35.18053066,129.0509955,부산광역시 부산진구 초읍동  294번길,부산광역시 부산진구 초읍동  294번길,POINT (129.0509955091566 35.18053066214683)
2022-07-14,35.18786474,129.1012571,부산광역시 연제구 연산동  2315번길,부산광역시 연제구 연산동  2315번길,POINT (129.1012570872367 35.18786474224993)
2022-07-15,35.33284765,129.1621396,부산광역시 기장군 정관읍 모전리 784번길,부산광역시 기장군 정관읍 모전리 784번길,POINT (129.1621395648514 35.33284764824467)
2022-07-15,35.14973767,129.0658573,부산광역시 부산진구 전포동  362번길-69,부산광역시 부산진구 전포동  362번길-69,POINT (129.0658572532343 35.14973767174709)
2022-07-19,35.07990529,128.9040516,부산광역시 강서구 명지동  3240번길-7,부산광역시 강서구 명지동  3240번길-7,POINT (128.90405164222 35.0799052864402)
2022-07-19,35.16342562,129.1327962,부산광역시 해운대구 우동  1427번길,부산광역시 해운대구 우동  1427번길,POINT (129.132796195617 35.1634256249785)
2022-07-18,35.15196081,128.9772044,부산광역시 사상구 감전동  165번길-14,부산광역시 사상구 감전동  165번길-14,POINT (128.977204387232 35.1519608117562)
2022-07-19,35.18452247,129.1023675,부산광역시 연제구 연산동  272번길-2,부산광역시 연제구 연산동  272번길-2,POINT (129.1023674562786 35.18452247244986)
2022-07-19,35.20970195,129.1217812,부산광역시 해운대구 반여동  735번길-82,부산광역시 해운대구 반여동  735번길-82,POINT (129.121781248318 35.20970195233191)
2022-07-19,35.16369087,129.1327274,부산광역시 해운대구 우동  1413번길-2,부산광역시 해운대구 우동  1413번길-2,POINT (129.1327274052236 35.16369087268108)
2022-07-19,35.16927984,129.1784334,부산광역시 해운대구 좌동  1490번길,부산광역시 해운대구 좌동  1490번길,POINT (129.1784333710952 35.16927983545853)
2022-07-18,35.21745648,129.0091776,부산광역시 북구 화명동  2334번길,부산광역시 북구 화명동  2334번길,POINT (129.00917755684 35.21745648150928)
2022-07-18,35.17361069,129.1268311,부산광역시 해운대구 우동  1464번길,부산광역시 해운대구 우동  1464번길,POINT (129.1268310546875 35.17361068725586)
2022-07-15,35.15733159,129.1274338,부산광역시 수영구 민락동  135번길,부산광역시 수영구 민락동  135번길,POINT (129.127433756525 35.1573315862525)
2022-07-15,35.17904243,129.0735574,부산광역시 부산진구 양정동  480번길-7,부산광역시 부산진구 양정동  480번길-7,POINT (129.0735574437718 35.17904243493228)
2022-07-15,35.22961874,129.1487568,부산광역시 해운대구 반송동  756번길-255,부산광역시 해운대구 반송동  756번길-255,POINT (129.1487567911084 35.22961873998094)
2022-07-19,35.15723854,129.0638194,부산광역시 부산진구 전포동  869번길-1,부산광역시 부산진구 전포동  869번길-1,POINT (129.0638194381439 35.15723853979041)
2022-07-19,35.15729259,129.0638208,부산광역시 부산진구 전포동  869번길-1,부산광역시 부산진구 전포동  869번길-1,POINT (129.0638208037172 35.15729258620683)
2022-07-19,35.24790208,129.0973213,부산광역시 금정구 구서동  482번길,부산광역시 금정구 구서동  482번길,POINT (129.097321327265 35.24790208195462)
2022-07-18,35.17011328,128.9502628,부산광역시 강서구 대저2동  2779번길-8,부산광역시 강서구 대저2동  2779번길-8,POINT (128.9502627984253 35.17011327581704)
2022-07-16,35.11931914,129.0113432,부산광역시 서구 서대신동3가  34번길-2,부산광역시 서구 서대신동3가  34번길-2,POINT (129.0113432392535 35.11931914356723)
2022-07-19,35.26054545,129.0843998,부산광역시 금정구 구서동  1037번길,부산광역시 금정구 구서동  1037번길,POINT (129.0843998258707 35.26054545036314)
2022-07-16,35.26609737,129.0848717,부산광역시 금정구 남산동  1006번길,부산광역시 금정구 남산동  1006번길,POINT (129.0848716961169 35.26609737393576)
2022-07-16,35.21560342,129.0776936,부산광역시 동래구 온천동  442번길-2,부산광역시 동래구 온천동  442번길-2,POINT (129.0776935584558 35.21560342085031)
2022-07-16,35.1803093,129.1681824,부산광역시 해운대구 좌동  1390번길,부산광역시 해운대구 좌동  1390번길,POINT (129.1681823730469 35.1803092956543)
2022-07-15,35.09504456,128.9073182,부산광역시 강서구 명지동  3625번길,부산광역시 강서구 명지동  3625번길,POINT (128.9073182357199 35.09504455870826)
2022-07-19,35.08669042,128.9024449,부산광역시 강서구 명지동  3274번길,부산광역시 강서구 명지동  3274번길,POINT (128.9024448511196 35.08669042161462)
2022-07-16,35.23567722,129.1588954,부산광역시 기장군 철마면 고촌리 527번길-6,부산광역시 기장군 철마면 고촌리 527번길-6,POINT (129.1588953965614 35.23567722231904)
2022-07-15,35.168575,128.9355,부산광역시 강서구 대저2동  199번길-39,부산광역시 강서구 대저2동  199번길-39,POINT (128.9355 35.168575)
2022-07-15,35.06170909,128.9721075,부산광역시 사하구 다대동  1667번길,부산광역시 사하구 다대동  1667번길,POINT (128.9721074647376 35.06170909245031)
2022-07-14,35.17526367,129.0816051,부산광역시 연제구 연산동  1612번길,부산광역시 연제구 연산동  1612번길,POINT (129.0816051452545 35.17526366989112)
2022-07-14,35.17530833,129.0816282,부산광역시 연제구 연산동  1612번길,부산광역시 연제구 연산동  1612번길,POINT (129.081628234842 35.17530833071089)
2022-07-19,35.13015662,129.0602288,부산광역시 동구 범일동  252번길-9,부산광역시 동구 범일동  252번길-9,POINT (129.0602287609482 35.13015661993395)
2022-07-19,35.24089437,129.0118345,부산광역시 북구 금곡동  1881번길,부산광역시 북구 금곡동  1881번길,POINT (129.0118344740997 35.24089436874652)
2022-07-16,35.16339615,129.065248,부산광역시 부산진구 전포동  585번길-9,부산광역시 부산진구 전포동  585번길-9,POINT (129.0652480009433 35.1633961496188)
2022-07-14,35.15793949,129.0709285,부산광역시 부산진구 전포동  316번길-323,부산광역시 부산진구 전포동  316번길-323,POINT (129.0709284675226 35.15793949138276)
2022-07-14,35.16720332,129.0504138,부산광역시 부산진구 부암동  44번길-4,부산광역시 부산진구 부암동  44번길-4,POINT (129.0504137645233 35.16720331996869)
2022-07-17,35.24803048,129.0113572,부산광역시 북구 금곡동  1877번길,부산광역시 북구 금곡동  1877번길,POINT (129.0113571872153 35.24803048036045)
2022-07-17,35.20482021,129.1257494,부산광역시 해운대구 반여동  1250번길-3,부산광역시 해운대구 반여동  1250번길-3,POINT (129.1257494478536 35.20482021402304)
2022-07-15,35.1156213,129.0457209,부산광역시 동구 초량동  1185번길-48,부산광역시 동구 초량동  1185번길-48,POINT (129.0457209 35.1156213)
2022-07-14,35.14109173,128.9791883,부산광역시 사상구 학장동  769번길,부산광역시 사상구 학장동  769번길,POINT (128.9791882733151 35.1410917340739)
2022-07-14,35.08907718,128.9125572,부산광역시 강서구 명지동  2984번길-102,부산광역시 강서구 명지동  2984번길-102,POINT (128.9125571538281 35.08907718193321)
2022-07-14,35.0890693,128.9124857,부산광역시 강서구 명지동  2984번길-102,부산광역시 강서구 명지동  2984번길-102,POINT (128.9124857028478 35.08906929728796)
2022-07-14,35.08915012,128.912504,부산광역시 강서구 명지동  2984번길-102,부산광역시 강서구 명지동  2984번길-102,POINT (128.9125040364333 35.08915011589513)
2022-07-17,35.23920441,129.2200928,부산광역시 기장군 기장읍 청강리 112번길-5,부산광역시 기장군 기장읍 청강리 112번길-5,POINT (129.2200927734375 35.23920440673828)
2022-07-15,35.08905335,128.9123538,부산광역시 강서구 명지동  2984번길-102,부산광역시 강서구 명지동  2984번길-102,POINT (128.9123537610124 35.08905335495922)
2022-07-15,35.0890958,128.9125192,부산광역시 강서구 명지동  2984번길-102,부산광역시 강서구 명지동  2984번길-102,POINT (128.9125192142754 35.08909580451198)
2022-07-14,35.17953624,129.1680607,부산광역시 해운대구 좌동  1388번길,부산광역시 해운대구 좌동  1388번길,POINT (129.1680607046068 35.179536235131)
2022-07-17,35.26662,129.2219867,부산광역시 기장군 일광읍 삼성리 768번길,부산광역시 기장군 일광읍 삼성리 768번길,POINT (129.2219866666667 35.26662)
2022-07-17,35.19141066,129.0995756,부산광역시 동래구 안락동  1063번길-25,부산광역시 동래구 안락동  1063번길-25,POINT (129.0995755602506 35.19141065679094)
2022-07-15,35.1571012,129.1279907,부산광역시 수영구 민락동  113번길-4,부산광역시 수영구 민락동  113번길-4,POINT (129.1279906589959 35.15710120052175)
2022-07-14,35.09634424,128.9780401,부산광역시 사하구 괴정동  1215번길-1,부산광역시 사하구 괴정동  1215번길-1,POINT (128.9780401143928 35.09634423874758)
2022-07-17,35.26673013,129.2258978,부산광역시 기장군 일광읍 삼성리 818번길,부산광역시 기장군 일광읍 삼성리 818번길,POINT (129.2258978143982 35.26673012563486)
2022-07-17,35.19038781,129.0676408,부산광역시 연제구 거제동  1070번길,부산광역시 연제구 거제동  1070번길,POINT (129.0676408034712 35.19038781043601)
2022-07-17,35.15060745,129.0626754,부산광역시 부산진구 전포동  889번길-10,부산광역시 부산진구 전포동  889번길-10,POINT (129.0626754078489 35.15060745391332)
2022-07-15,35.13483353,129.0826347,부산광역시 남구 대연동  1882번길,부산광역시 남구 대연동  1882번길,POINT (129.082634735255 35.13483352877449)
2022-07-15,35.1347437,129.0549142,부산광역시 동구 좌천동  437번길-1,부산광역시 동구 좌천동  437번길-1,POINT (129.0549142401696 35.13474370271608)
2022-07-14,35.1132805,129.0957638,부산광역시 남구 용당동  165번길-2,부산광역시 남구 용당동  165번길-2,POINT (129.0957638333333 35.1132805)
2022-07-14,35.17119709,129.1093245,부산광역시 수영구 광안동  1091번길-1,부산광역시 수영구 광안동  1091번길-1,POINT (129.1093244547039 35.17119708987197)
2022-07-14,35.20166818,129.065266,부산광역시 동래구 사직동  161번길-1,부산광역시 동래구 사직동  161번길-1,POINT (129.0652659555523 35.20166818398419)
2022-07-18,35.2676914,129.2218903,부산광역시 기장군 일광읍 삼성리 746번길,부산광역시 기장군 일광읍 삼성리 746번길,POINT (129.2218903 35.2676914)
2022-07-17,35.1411491,129.0489475,부산광역시 동구 범일동  1504번길-231,부산광역시 동구 범일동  1504번길-231,POINT (129.0489475 35.1411491)
2022-07-15,35.15352858,129.0209001,부산광역시 부산진구 개금동  508번길-1,부산광역시 부산진구 개금동  508번길-1,POINT (129.020900073918 35.15352858424173)
2022-07-14,35.17801333,129.1163638,부산광역시 수영구 망미동  601번길-1,부산광역시 수영구 망미동  601번길-1,POINT (129.1163638333333 35.17801333333333)
2022-07-14,35.17474452,129.0671978,부산광역시 부산진구 양정동  502번길-38,부산광역시 부산진구 양정동  502번길-38,POINT (129.0671978375941 35.17474452206714)
2022-07-14,35.17474452,129.0671978,부산광역시 부산진구 양정동  502번길-38,부산광역시 부산진구 양정동  502번길-38,POINT (129.0671978375941 35.17474452206714)
2022-07-14,35.25329641,129.0844916,부산광역시 금정구 구서동  1042번길,부산광역시 금정구 구서동  1042번길,POINT (129.0844915533313 35.2532964143349)
2022-07-18,35.05141409,128.9589721,부산광역시 사하구 다대동  1543번길,부산광역시 사하구 다대동  1543번길,POINT (128.9589721096887 35.05141409069991)
2022-07-17,35.21384044,128.9519144,부산광역시 강서구 대저1동  1653번길-2,부산광역시 강서구 대저1동  1653번길-2,POINT (128.9519143747236 35.21384043904575)
2022-07-15,35.240548,129.0929156,부산광역시 금정구 부곡동  60번길-26,부산광역시 금정구 부곡동  60번길-26,POINT (129.0929156 35.240548)
2022-07-15,35.2397507,129.0925936,부산광역시 금정구 부곡동  69번길-1,부산광역시 금정구 부곡동  69번길-1,POINT (129.0925936 35.2397507)
2022-07-14,35.08876023,128.9123688,부산광역시 강서구 명지동  3298번길,부산광역시 강서구 명지동  3298번길,POINT (128.9123688442576 35.08876022746247)
2022-07-14,35.0943,128.9058967,부산광역시 강서구 명지동  3597번길-4,부산광역시 강서구 명지동  3597번길-4,POINT (128.9058966666667 35.0943)
2022-07-16,35.18252564,128.988672,부산광역시 사상구 모라동  1370번길-2,부산광역시 사상구 모라동  1370번길-2,POINT (128.9886719957252 35.18252563939456)
2022-07-15,35.0528645,128.9667987,부산광역시 사하구 다대동  1550번길-3,부산광역시 사하구 다대동  1550번길-3,POINT (128.9667987273807 35.05286449777159)
2022-07-14,35.2019858,128.9710802,부산광역시 강서구 대저1동  3191번길-19,부산광역시 강서구 대저1동  3191번길-19,POINT (128.9710802402261 35.20198579817468)
2022-07-14,35.08364045,128.9035553,부산광역시 강서구 명지동  3282번길,부산광역시 강서구 명지동  3282번길,POINT (128.9035553192099 35.08364044849272)
2022-07-14,35.1971315,129.0067088,부산광역시 북구 구포동  1276번길,부산광역시 북구 구포동  1276번길,POINT (129.006708762785 35.19713149801888)
2022-07-18,35.13814209,129.1013439,부산광역시 남구 대연동  89번길-10,부산광역시 남구 대연동  89번길-10,POINT (129.1013438687293 35.13814209477238)
2022-07-18,35.16144172,129.1291874,부산광역시 수영구 민락동  1번길-51,부산광역시 수영구 민락동  1번길-51,POINT (129.1291873726759 35.16144172464739)
2022-07-18,35.2690023,129.2291829,부산광역시 기장군 일광읍 이천리 732번길-4,부산광역시 기장군 일광읍 이천리 732번길-4,POINT (129.2291829195071 35.26900230006088)
2022-07-18,35.23283556,129.1543441,부산광역시 해운대구 반송동  15번길-1,부산광역시 해운대구 반송동  15번길-1,POINT (129.1543440950502 35.23283555822261)
2022-06-30,35.2385613,129.0878114,부산광역시 금정구 장전동  241번길-12,부산광역시 금정구 장전동  241번길-12,POINT (129.0878114 35.2385613)
2022-06-29,35.1506928,129.0883163,부산광역시 남구 대연동  245번길-1,부산광역시 남구 대연동  245번길-1,POINT (129.0883163 35.1506928)
2022-07-03,35.0750121,128.9522518,부산광역시 사하구 장림동  1096번길,부산광역시 사하구 장림동  1096번길,POINT (128.9522517932818 35.07501210277635)
2022-07-01,35.20149496,129.0849534,부산광역시 동래구 수안동  177번길-2,부산광역시 동래구 수안동  177번길-2,POINT (129.0849533609826 35.20149495643934)
2022-07-01,35.10619132,128.968392,부산광역시 사하구 하단동  491번길,부산광역시 사하구 하단동  491번길,POINT (128.9683919749213 35.10619132484179)
2022-07-01,35.25321802,129.0844648,부산광역시 금정구 구서동  1042번길,부산광역시 금정구 구서동  1042번길,POINT (129.0844648275562 35.25321802469652)
2022-06-30,35.13116996,128.972046,부산광역시 사상구 엄궁동  10번길-2,부산광역시 사상구 엄궁동  10번길-2,POINT (128.972045978182 35.1311699593115)
2022-07-03,35.10222447,128.970572,부산광역시 사하구 하단동  853번길-1,부산광역시 사하구 하단동  853번길-1,POINT (128.9705719714919 35.10222447274683)
2022-07-01,35.20011945,129.0575099,부산광역시 동래구 사직동  161번길-1,부산광역시 동래구 사직동  161번길-1,POINT (129.0575098755943 35.20011945352721)
2022-06-30,35.15581082,129.1291445,부산광역시 수영구 민락동  113번길-44,부산광역시 수영구 민락동  113번길-44,POINT (129.1291444839973 35.15581082311124)
2022-06-30,35.15589906,129.1290152,부산광역시 수영구 민락동  113번길-44,부산광역시 수영구 민락동  113번길-44,POINT (129.1290151551795 35.15589905876372)
2022-06-30,35.09564225,128.886981,부산광역시 강서구 화전동  617번길,부산광역시 강서구 화전동  617번길,POINT (128.8869810375568 35.0956422512374)
2022-06-29,35.18589437,128.990966,부산광역시 사상구 모라동  1370번길-2,부산광역시 사상구 모라동  1370번길-2,POINT (128.9909659533047 35.18589436711447)
2022-06-29,35.17480149,129.067556,부산광역시 부산진구 양정동  295번길-1,부산광역시 부산진구 양정동  295번길-1,POINT (129.0675559773444 35.17480148808433)
2022-07-03,35.16491098,129.0344521,부산광역시 부산진구 당감동  366번길-27,부산광역시 부산진구 당감동  366번길-27,POINT (129.0344521008947 35.16491097836312)
2022-07-01,35.20504679,129.1200242,부산광역시 해운대구 반여동  1502번길-36,부산광역시 해운대구 반여동  1502번길-36,POINT (129.120024192271 35.20504679490727)
2022-06-30,35.22646407,129.0858393,부산광역시 금정구 장전동  338번길-12,부산광역시 금정구 장전동  338번길-12,POINT (129.0858392563427 35.22646407335174)
